artist,title,venue,sido,sgg,start,end,n,type,conf,source,status
이문세,2024-2025 Theatre 이문세,청주예술의전당 대공연장,충북,청주시,2025-01-10,2025-01-11,2,콘서트,A,https://namu.wiki/w/%EC%9D%B4%EB%AC%B8%EC%84%B8/%EC%BD%98%EC%84%9C%ED%8A%B8,수집
이문세,2024-2025 Theatre 이문세,성산아트홀 대극장,경남,창원시,2025-01-17,2025-01-18,2,콘서트,A,https://namu.wiki/w/%EC%9D%B4%EB%AC%B8%EC%84%B8/%EC%BD%98%EC%84%9C%ED%8A%B8,수집
이문세,2024-2025 Theatre 이문세,익산예술의전당 대공연장,전북,익산시,2025-01-24,2025-01-25,2,콘서트,A,https://namu.wiki/w/%EC%9D%B4%EB%AC%B8%EC%84%B8/%EC%BD%98%EC%84%9C%ED%8A%B8,수집
이문세,2024-2025 Theatre 이문세,울산문화예술회관 대공연장,울산,남구,2025-03-07,2025-03-08,2,콘서트,A,https://namu.wiki/w/%EC%9D%B4%EB%AC%B8%EC%84%B8/%EC%BD%98%EC%84%9C%ED%8A%B8,수집
이문세,2024-2025 Theatre 이문세,용인포은아트홀,경기,용인시,2025-03-14,2025-03-15,2,콘서트,A,https://namu.wiki/w/%EC%9D%B4%EB%AC%B8%EC%84%B8/%EC%BD%98%EC%84%9C%ED%8A%B8,수집
이문세,2024-2025 Theatre 이문세,천안예술의전당 대극장,충남,천안시,2025-03-21,2025-03-22,2,콘서트,A,https://namu.wiki/w/%EC%9D%B4%EB%AC%B8%EC%84%B8/%EC%BD%98%EC%84%9C%ED%8A%B8,수집
이문세,2024-2025 Theatre 이문세,드림씨어터,부산,남구,2025-04-04,2025-04-05,2,콘서트,A,https://namu.wiki/w/%EC%9D%B4%EB%AC%B8%EC%84%B8/%EC%BD%98%EC%84%9C%ED%8A%B8,수집
이문세,2024-2025 Theatre 이문세,광주예술의전당 대극장,광주,북구,2025-04-11,2025-04-12,2,콘서트,A,https://namu.wiki/w/%EC%9D%B4%EB%AC%B8%EC%84%B8/%EC%BD%98%EC%84%9C%ED%8A%B8,수집
이문세,2024-2025 Theatre 이문세,제주아트센터 대극장,제주,제주시,2025-04-25,2025-04-26,2,콘서트,A,https://namu.wiki/w/%EC%9D%B4%EB%AC%B8%EC%84%B8/%EC%BD%98%EC%84%9C%ED%8A%B8,수집
이문세,2025-2026 이문세 the Best,광주여대 유니버시아드체육관,광주,광산구,2025-11-29,2025-11-29,1,콘서트,A,https://namu.wiki/w/%EC%9D%B4%EB%AC%B8%EC%84%B8/%EC%BD%98%EC%84%9C%ED%8A%B8,수집
이문세,2025-2026 이문세 the Best,KSPO DOME,서울,송파구,2025-12-13,2025-12-14,2,콘서트,A,https://namu.wiki/w/%EC%9D%B4%EB%AC%B8%EC%84%B8/%EC%BD%98%EC%84%9C%ED%8A%B8,수집
이문세,2025-2026 이문세 the Best,대전컨벤션센터,대전,유성구,2025-12-27,2025-12-27,1,콘서트,A,https://namu.wiki/w/%EC%9D%B4%EB%AC%B8%EC%84%B8/%EC%BD%98%EC%84%9C%ED%8A%B8,수집
이문세,2025-2026 이문세 the Best,벡스코,부산,해운대구,2026-01-10,2026-01-10,1,콘서트,A,https://namu.wiki/w/%EC%9D%B4%EB%AC%B8%EC%84%B8/%EC%BD%98%EC%84%9C%ED%8A%B8,수집
이문세,2025-2026 이문세 the Best,엑스코,대구,북구,2026-01-24,2026-01-24,1,콘서트,A,https://namu.wiki/w/%EC%9D%B4%EB%AC%B8%EC%84%B8/%EC%BD%98%EC%84%9C%ED%8A%B8,수집
카더가든,서울재즈페스티벌 2024,올림픽공원,서울,송파구,2024-05-31,2024-06-02,1,페스티벌출연,B,https://www.stagepick.co.kr/artists/detail/4059,수집
카더가든,JUMF 2024,전주종합경기장,전북,전주시,2024-08-09,2024-08-11,1,페스티벌출연,B,https://www.stagepick.co.kr/artists/detail/4059,수집
카더가든,2024 CassCool Festival,서울랜드,경기,과천시,2024-08-24,2024-08-24,1,페스티벌출연,B,https://www.stagepick.co.kr/artists/detail/4059,수집
카더가든,카더가든 단독 공연 [From Apartment],블루스퀘어 마스터카드홀,서울,용산구,2025-01-10,2025-01-12,3,단독공연,A,https://rollingstone.co.kr/music/music-news/20871,수집
카더가든,2025 부산국제록페스티벌,삼락생태공원,부산,사상구,2025-09-26,2025-09-28,1,페스티벌출연,B,https://www.stagepick.co.kr/artists/detail/4059,수집
카더가든,그랜드 민트 페스티벌 2025,올림픽공원,서울,송파구,2025-10-18,2025-10-19,1,페스티벌출연,B,https://www.stagepick.co.kr/artists/detail/4059,수집
카더가든,2025 서울뮤직페스티벌,문화비축기지,서울,마포구,2025-11-01,2025-11-02,1,페스티벌출연,B,https://www.stagepick.co.kr/artists/detail/4059,수집
카더가든,2026 카더가든 단독공연 <BLUE HEART>,올림픽공원 올림픽홀,서울,송파구,2026-01-17,2026-01-18,2,단독공연,A,https://news.tf.co.kr/read/entertain/2273390.htm,수집
카더가든,체리블라썸 뮤직 페스티벌 - 진해,진해공설운동장,경남,창원시,2026-04-03,2026-04-05,1,페스티벌출연,B,https://www.stagepick.co.kr/artists/detail/4059,수집
카더가든,2026 대덕물빛축제 뮤직페스티벌,금강로하스대청공원,대전,대덕구,2026-04-04,2026-04-05,1,페스티벌출연,B,https://www.stagepick.co.kr/artists/detail/4059,수집
카더가든,2026 KT&G 상상실현 페스티벌 - 춘천,KT&G 상상마당 춘천 아트센터,강원,춘천시,2026-04-11,2026-04-12,1,페스티벌출연,B,https://www.stagepick.co.kr/artists/detail/4059,수집
카더가든,Beautiful Mint Life 2026,문화비축기지,서울,마포구,2026-05-30,2026-05-31,1,페스티벌출연,B,https://www.stagepick.co.kr/artists/detail/4059,수집
카더가든,장기하 X 카더가든: MINTPAPER 20th SPECIAL LIVE,올림픽공원 올림픽홀,서울,송파구,2026-06-14,2026-06-14,1,단독공연,A,https://www.stagepick.co.kr/artists/detail/4059,수집
백지영,2025 백지영 전국투어 콘서트 <PLAYBAEK>,KBS부산홀,부산,수영구,2025-11-15,2025-11-15,1,콘서트,A,https://sub.alwaysallforyou.com/2025/10/2025-11-12-ft.html,수집
백지영,2025 백지영 전국투어 콘서트 <PLAYBAEK>,수원SK아트리움,경기,수원시,2025-11-29,2025-11-29,1,콘서트,B,https://sub.alwaysallforyou.com/2025/10/2025-11-12-ft.html,수집
백지영,2025 백지영 전국투어 콘서트 <PLAYBAEK>,인천남동체육관,인천,남동구,2025-12-06,2025-12-06,1,콘서트,A,https://www.stagepick.co.kr/performances/detail/205274,수집
백지영,2025 백지영 전국투어 콘서트 <PLAYBAEK>,엑스코 컨벤션홀,대구,북구,2025-12-13,2025-12-13,1,콘서트,B,https://sub.alwaysallforyou.com/2025/10/2025-11-12-ft.html,수집
백지영,2025 백지영 전국투어 콘서트 <PLAYBAEK>,코엑스 D홀,서울,강남구,2025-12-25,2025-12-25,1,콘서트,A,https://www.coex.co.kr/exhibitions/2025-k-music-with-classic-the-k-master-2025-%EB%B0%B1%EC%A7%80%EC%98%81-%EC%A0%84%EA%B5%AD%ED%88%AC%EC%96%B4-%EC%BD%98%EC%84%9C%ED%8A%B8-%E3%80%88playbaek%E3%80%89/,수집
비비,비비 팬 콘서트,명화라이브홀,서울,영등포구,2024-04-20,2024-04-21,2,팬미팅,A,https://www.stagepick.co.kr/artists/detail/9014,수집
비비,서울재즈페스티벌 2024,올림픽공원,서울,송파구,2024-05-31,2024-06-02,1,페스티벌출연,B,https://www.stagepick.co.kr/artists/detail/9014,수집
비비,워터밤 인천 2024,상상플랫폼,인천,중구,2024-08-03,2024-08-03,1,페스티벌출연,A,https://www.stagepick.co.kr/artists/detail/9014,수집
비비,2024 울산서머페스티벌,강동중앙공원,울산,북구,2024-08-09,2024-08-14,1,페스티벌출연,B,https://www.stagepick.co.kr/artists/detail/9014,수집
비비,2025 BIBI 1st WORLD TOUR [EVE] IN SEOUL,올림픽공원 올림픽홀,서울,송파구,2025-05-16,2025-05-18,3,콘서트,A,https://www.luck-d.com/ticket/340,수집
비비,원 유니버스 페스티벌 2025,서울대공원,경기,과천시,2025-08-15,2025-08-16,1,페스티벌출연,B,https://www.stagepick.co.kr/artists/detail/9014,수집
비비,Color in Music Festival 2025,파라다이스시티,인천,중구,2025-11-01,2025-11-02,1,페스티벌출연,B,https://www.stagepick.co.kr/artists/detail/9014,수집
비비,서울콘 X WORLD K-POP FESTIVAL,DDP 아트홀,서울,중구,2025-12-31,2025-12-31,1,페스티벌출연,A,https://www.stagepick.co.kr/artists/detail/9014,수집
비비,경록절 클래식 2026,무신사 개러지,서울,마포구,2026-02-20,2026-02-20,1,페스티벌출연,A,https://www.stagepick.co.kr/artists/detail/9014,수집
비비,워터밤 서울 2026,킨텍스 야외 글로벌스테이지,경기,고양시,2026-07-24,2026-07-26,1,페스티벌출연,B,https://www.stagepick.co.kr/artists/detail/9014,수집
비비,워터밤 속초 2026,한화리조트 설악 쏘라노,강원,속초시,2026-08-22,2026-08-22,1,페스티벌출연,A,https://www.stagepick.co.kr/artists/detail/9014,수집
잔나비,The Glow 2024,킨텍스,경기,고양시,2024-04-13,2024-04-13,1,페스티벌출연,B,https://en.wikipedia.org/wiki/List_of_Jannabi_live_performances,수집
잔나비,KT&G 상상실현 페스티벌 2024,KT&G 상상마당 춘천,강원,춘천시,2024-04-27,2024-04-27,1,페스티벌출연,B,https://en.wikipedia.org/wiki/List_of_Jannabi_live_performances,수집
잔나비,서울재즈페스티벌 2024,올림픽공원,서울,송파구,2024-06-01,2024-06-01,1,페스티벌출연,A,https://en.wikipedia.org/wiki/List_of_Jannabi_live_performances,수집
잔나비,서울파크뮤직페스티벌 2024,올림픽공원,서울,송파구,2024-06-29,2024-06-29,1,페스티벌출연,A,https://en.wikipedia.org/wiki/List_of_Jannabi_live_performances,수집
잔나비,인천 펜타포트 락 페스티벌 2024,송도달빛축제공원,인천,연수구,2024-08-04,2024-08-04,1,페스티벌출연,A,https://en.wikipedia.org/wiki/List_of_Jannabi_live_performances,수집
잔나비,Fantastic Old Fashioned 2024: Movie Star Rising,잠실실내체육관,서울,송파구,2024-08-31,2024-09-08,4,콘서트,A,https://en.wikipedia.org/wiki/List_of_Jannabi_live_performances,수집
잔나비,Fantastic Old Fashioned 2024: Movie Star Rising,벡스코 오디토리움,부산,해운대구,2024-09-14,2024-09-15,2,콘서트,A,https://en.wikipedia.org/wiki/List_of_Jannabi_live_performances,수집
잔나비,서리풀페스티벌 2024,,서울,서초구,2024-09-29,2024-09-29,1,페스티벌출연,B,https://en.wikipedia.org/wiki/List_of_Jannabi_live_performances,수집
잔나비,부산국제록페스티벌 2024,,부산,,2024-10-05,2024-10-05,1,페스티벌출연,B,https://en.wikipedia.org/wiki/List_of_Jannabi_live_performances,수집
잔나비,The Glow 2025,킨텍스,경기,고양시,2025-03-29,2025-03-29,1,페스티벌출연,B,https://en.wikipedia.org/wiki/List_of_Jannabi_live_performances,수집
잔나비,모든소년소녀들 2025,잠실실내체육관,서울,송파구,2025-04-26,2025-05-04,4,콘서트,A,https://www.cbci.co.kr/news/articleView.html?idxno=493796,수집
잔나비,서울재즈페스티벌 2025,KSPO DOME,서울,송파구,2025-05-30,2025-05-30,1,페스티벌출연,A,https://en.wikipedia.org/wiki/List_of_Jannabi_live_performances,수집
잔나비,K리그1 전북현대 경기 하프타임 공연,,전북,전주시,2025-05-31,2025-05-31,1,기타,B,https://en.wikipedia.org/wiki/List_of_Jannabi_live_performances,수집
잔나비,모든소년소녀들 2025,광주여대 유니버시아드체육관,광주,광산구,2025-06-14,2025-06-15,2,콘서트,A,https://www.cbci.co.kr/news/articleView.html?idxno=493796,수집
잔나비,모든소년소녀들 2025,엑스코,대구,북구,2025-06-28,2025-06-29,2,콘서트,A,https://www.cbci.co.kr/news/articleView.html?idxno=493796,수집
잔나비,KBO 올스타전 공연,,대전,,2025-07-12,2025-07-12,1,기타,B,https://en.wikipedia.org/wiki/List_of_Jannabi_live_performances,수집
잔나비,모든소년소녀들 2125 (앵콜),KSPO DOME,서울,송파구,2025-08-02,2025-08-03,2,콘서트,A,https://www.marieclairekorea.com/culture/music/2025/06/jannabi/,수집
잔나비,2025 KT Voyage to Jarasum,자라섬,경기,가평군,2025-09-06,2025-09-06,1,페스티벌출연,B,https://en.wikipedia.org/wiki/List_of_Jannabi_live_performances,수집
잔나비,우리 모모콘 2025,,서울,,2025-09-21,2025-09-21,1,페스티벌출연,B,https://en.wikipedia.org/wiki/List_of_Jannabi_live_performances,수집
잔나비,Color in Music Festival 2025,,인천,,2025-11-01,2025-11-01,1,페스티벌출연,B,https://en.wikipedia.org/wiki/List_of_Jannabi_live_performances,수집
잔나비,합창의 밤 2026 The Party Anthem,잠실실내체육관,서울,송파구,2025-12-27,2025-12-28,2,콘서트,A,https://en.wikipedia.org/wiki/List_of_Jannabi_live_performances,수집
잔나비,합창의 밤 2026 The Party Anthem,벡스코,부산,해운대구,2026-01-03,2026-01-04,2,콘서트,A,https://en.wikipedia.org/wiki/List_of_Jannabi_live_performances,수집
박정현,2024 박정현 소극장 콘서트 '이음',백암아트홀,서울,강남구,2024-07-11,2024-07-14,1,콘서트,A,https://ko.wikipedia.org/wiki/%EB%B0%95%EC%A0%95%ED%98%84%EC%9D%98_%EA%B3%B5%EC%97%B0_%EB%AA%A9%EB%A1%9D,수집
박정현,2024 박정현 크리스마스 콘서트 'Play!',명화라이브홀,서울,영등포구,2024-12-19,2024-12-22,3,콘서트,A,https://www.stagepick.co.kr/performances/detail/192318,수집
박정현,2025 박정현 콘서트 '11월의 편지',고양아람누리 아람극장,경기,고양시,2025-11-21,2025-11-23,3,콘서트,A,https://m.ticket.yes24.com/Perf/55398,수집
투어스(TWS),TWS 데뷔 쇼케이스,블루스퀘어 마스터카드홀,서울,용산구,2024-01-22,2024-01-22,1,기타,A,https://namu.wiki/w/TWS/%EA%B3%B5%EC%97%B0%20%EB%B0%8F%20%ED%96%89%EC%82%AC,수집
투어스(TWS),2025 TWS 1ST FANMEETING <42:CLUB> - 서울,올림픽공원 SK올림픽핸드볼경기장,서울,송파구,2025-02-14,2025-02-16,3,팬미팅,A,https://namu.wiki/w/TWS/%EA%B3%B5%EC%97%B0%20%EB%B0%8F%20%ED%96%89%EC%82%AC,수집
투어스(TWS),TWS 컴백 쇼케이스,블루스퀘어 SOL트래블홀,서울,용산구,2025-04-21,2025-04-21,1,기타,A,https://namu.wiki/w/TWS/%EA%B3%B5%EC%97%B0%20%EB%B0%8F%20%ED%96%89%EC%82%AC,수집
투어스(TWS),2025 TWS TOUR <24/7:WITH:US> IN SEOUL,잠실실내체육관,서울,송파구,2025-06-20,2025-06-22,3,콘서트,A,https://namu.wiki/w/24/7:WITH:US,수집
투어스(TWS),TWS 컴백 쇼케이스,예스24 라이브홀,서울,마포구,2025-10-13,2025-10-13,1,기타,A,https://namu.wiki/w/TWS/%EA%B3%B5%EC%97%B0%20%EB%B0%8F%20%ED%96%89%EC%82%AC,수집
투어스(TWS),2026 TWS 2ND FANMEETING <42:CLUB> - 서울,티켓링크 라이브 아레나,서울,,2026-03-27,2026-03-29,3,팬미팅,A,https://namu.wiki/w/TWS/%EA%B3%B5%EC%97%B0%20%EB%B0%8F%20%ED%96%89%EC%82%AC,수집
투어스(TWS),TWS 컴백 쇼케이스,예스24 라이브홀,서울,마포구,2026-04-27,2026-04-27,1,기타,A,https://namu.wiki/w/TWS/%EA%B3%B5%EC%97%B0%20%EB%B0%8F%20%ED%96%89%EC%82%AC,수집
투어스(TWS),2026 TWS TOUR <24/7:FOR:YOU> IN SEOUL,KSPO DOME,서울,송파구,2026-06-27,2026-06-28,2,콘서트,A,https://sports.khan.co.kr/article/202605041806003,수집
소녀시대,2024-01-01~2026-09-18 국내 공연 기록 미확인 (재조사 완료),,,,,,,,,,조사·무기록
이효리,2024-01-01~2026-09-18 국내 공연 기록 미확인 (재조사 완료),,,,,,,,,,조사·무기록
잭스키스,2024-01-01~2026-09-18 국내 공연 기록 미확인 (재조사 완료),,,,,,,,,,조사·무기록
브라운아이즈,2024-01-01~2026-09-18 국내 공연 기록 미확인 (재조사 완료),,,,,,,,,,조사·무기록
동방신기,2024-01-01~2026-09-18 국내 공연 기록 미확인 (재조사 완료),,,,,,,,,,조사·무기록
엄정화,2024-01-01~2026-09-18 국내 공연 기록 미확인 (재조사 완료),,,,,,,,,,조사·무기록
